id,index,ret_subj,ploss_subj,avgloss_subj,exploss_subj,glscore_calc,experience_stockmarket_subj,experience_swiss_stockmarket_subj,knowledge_stockmarket_subj,knowledge_swiss_stockmarket_subj,num_investments_subj,mroi_obj,var_obj,avgloss_obj,ploss_obj,maxloss_obj,evloss_x_ploss_obj,quest,perceived
138,SGSReg,6,25,0,0,12,4,1,4,1,5,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
139,SGSReg,3,10,7,10,10,4,2,4,2,50,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
140,SGSReg,6,15,5,10,8,1,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
141,SGSReg,5,80,5,5,10,2,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,3
143,SGSReg,5,10,5,3,10,4,1,4,3,10,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,3
144,SGSReg,5,20,5,0,10,1,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,6
145,SGSReg,5,3,20,7,10,1,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
146,SGSReg,6,30,7,2,11,4,4,5,4,20,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
148,SGSReg,6,15,5,5,10,4,2,4,2,4,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
149,SGSReg,5,20,5,20,12,3,1,3,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
150,SGSReg,6,10,8,9,10,4,2,4,2,30,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
151,SGSReg,5,3,0,0,12,2,1,2,1,2,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,6
152,SGSReg,4,5,5,2,10,2,1,2,1,1,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
153,SGSReg,5,40,10,0,12,3,1,3,2,30,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,6
154,SGSReg,5,5,5,3,11,3,1,3,1,4,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
156,SGSReg,5,40,8,0,11,1,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
157,SGSReg,5,10,8,80,12,2,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
158,SGSReg,1,70,40,50,12,2,1,2,1,1,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
160,SGSReg,5,50,10,5,9,3,1,3,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
162,SGSReg,4,5,3,0,9,1,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
163,SGSReg,6,20,14,10,10,3,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
164,SGSReg,4,10,10,5,10,1,1,3,1,1,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
166,SGSReg,2,20,25,15,10,1,1,3,2,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
167,SGSReg,5,35,11,7,13,2,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
168,SGSReg,5,20,4,5,10,1,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,3
169,SGSReg,3,20,10,50,10,1,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
170,SGSReg,4,60,0,15,9,2,3,3,3,2,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,6
172,SGSReg,5,10,2,25,9,4,1,4,2,15,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
173,SGSReg,6,30,30,20,10,3,3,3,3,500,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
179,SGSReg,5,20,4,5,8,2,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
181,SGSReg,6,10,10,20,10,3,1,3,1,4,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
182,SGSReg,2,75,5,75,10,1,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,3
183,SGSReg,5,5,0,5,13,3,1,4,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
184,SGSReg,5,40,5,5,11,3,2,4,2,5,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,5
185,SGSReg,5,80,25,20,11,2,1,2,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
186,SGSReg,3,30,20,30,11,3,2,4,2,10,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
188,SGSReg,1,100,60,65,12,1,1,2,1,3,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,6
189,SGSReg,7,50,10,10,7,1,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
190,SGSReg,4,16,3,10,9,3,1,4,1,2,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,3
191,SGSReg,4,5,5,0,12,1,1,1,1,0,0.181639953714286,0.0744870910646577,0.0530563074,0.357142857142857,0.011230469,0.0189486812142857,Variability,4
60,SwissLifeHldgN,5,40,40,40,11,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
64,SwissLifeHldgN,5,30,20,37,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
65,SwissLifeHldgN,6,15,25,30,10,3,1,3,1,3,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
66,SwissLifeHldgN,4,0,0,0,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,4
67,SwissLifeHldgN,7,30,30,26,12,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
68,SwissLifeHldgN,6,25,35,45,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
70,SwissLifeHldgN,7,25,40,30,8,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
71,SwissLifeHldgN,5,32,30,30,10,4,1,4,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
72,SwissLifeHldgN,6,50,50,50,11,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
74,SwissLifeHldgN,3,30,30,40,11,5,1,4,1,100,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
75,SwissLifeHldgN,4,5,45,20,12,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
76,SwissLifeHldgN,6,30,38,30,9,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,3
78,SwissLifeHldgN,5,45,50,10,9,3,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
80,SwissLifeHldgN,6,60,90,70,10,3,3,4,4,15,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
81,SwissLifeHldgN,4,30,40,40,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
82,SwissLifeHldgN,5,10,40,30,11,3,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
83,SwissLifeHldgN,5,30,40,40,11,5,3,4,3,5,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
84,SwissLifeHldgN,6,25,20,10,13,4,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
86,SwissLifeHldgN,4,15,15,40,10,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
87,SwissLifeHldgN,5,20,50,20,13,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
89,SwissLifeHldgN,3,50,50,30,10,3,1,3,1,5,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
90,SwissLifeHldgN,6,10,10,60,10,2,1,4,3,20,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,4
91,SwissLifeHldgN,5,30,40,40,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
92,SwissLifeHldgN,1,80,80,68,7,2,1,2,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
93,SwissLifeHldgN,6,20,14,30,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
95,SwissLifeHldgN,5,25,29,33,9,3,1,3,1,3,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
96,SwissLifeHldgN,5,25,40,25,11,4,2,4,2,20,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
97,SwissLifeHldgN,6,30,32,5,10,1,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
98,SwissLifeHldgN,6,90,65,55,3,3,1,3,1,2,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
99,SwissLifeHldgN,4,35,50,55,9,2,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
100,SwissLifeHldgN,6,30,45,8,12,5,2,5,2,20,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,1
101,SwissLifeHldgN,2,67,32,44,10,2,2,2,2,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
103,SwissLifeHldgN,5,40,40,85,12,2,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
104,SwissLifeHldgN,4,19,18,18,6,1,1,2,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,3
105,SwissLifeHldgN,4,20,40,30,8,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
106,SwissLifeHldgN,5,33,40,30,12,4,3,4,3,15,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
107,SwissLifeHldgN,7,45,31,30,11,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
108,SwissLifeHldgN,7,30,25,35,11,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
109,SwissLifeHldgN,7,40,20,40,10,4,4,5,4,3,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
110,SwissLifeHldgN,1,100,70,0,10,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
111,SwissLifeHldgN,6,3,18,0,11,1,1,2,1,5,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,2
112,SwissLifeHldgN,5,15,45,25,12,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
113,SwissLifeHldgN,1,70,90,8,11,4,3,3,3,100,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
114,SwissLifeHldgN,5,30,55,15,11,2,1,2,1,4,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
116,SwissLifeHldgN,5,30,35,40,12,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
119,SwissLifeHldgN,7,25,35,40,12,3,1,3,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
120,SwissLifeHldgN,6,40,30,40,11,3,1,3,1,5,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
123,SwissLifeHldgN,2,10,25,30,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
127,SwissLifeHldgN,6,25,40,3,12,3,1,4,1,36,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
129,SwissLifeHldgN,5,5,50,50,7,3,2,3,1,2,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
130,SwissLifeHldgN,6,30,50,70,12,1,1,3,2,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
131,SwissLifeHldgN,4,40,15,25,6,2,1,3,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
133,SwissLifeHldgN,5,10,9,6,8,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
134,SwissLifeHldgN,5,30,29,20,11,3,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
135,SwissLifeHldgN,6,35,40,50,9,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
136,SwissLifeHldgN,3,62,52,52,11,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
138,SwissLifeHldgN,6,30,0,0,12,4,1,4,1,5,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
139,SwissLifeHldgN,2,45,60,45,10,4,2,4,2,50,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
140,SwissLifeHldgN,5,30,20,30,8,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
141,SwissLifeHldgN,4,70,25,25,10,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
143,SwissLifeHldgN,5,30,20,10,10,4,1,4,3,10,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
144,SwissLifeHldgN,6,0,30,0,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
145,SwissLifeHldgN,4,60,60,70,10,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
146,SwissLifeHldgN,5,30,25,6,11,4,4,5,4,20,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
148,SwissLifeHldgN,6,27,30,35,10,4,2,4,2,4,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
149,SwissLifeHldgN,6,25,30,20,12,3,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
150,SwissLifeHldgN,5,20,35,35,10,4,2,4,2,30,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
151,SwissLifeHldgN,5,20,30,30,12,2,1,2,1,2,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
152,SwissLifeHldgN,6,6,15,10,10,2,1,2,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
153,SwissLifeHldgN,5,40,55,8,12,3,1,3,2,30,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
154,SwissLifeHldgN,5,35,45,30,11,3,1,3,1,4,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
156,SwissLifeHldgN,4,30,22,0,11,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
157,SwissLifeHldgN,3,20,50,75,12,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
158,SwissLifeHldgN,1,66,60,70,12,2,1,2,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
160,SwissLifeHldgN,5,40,35,0,9,3,1,3,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
162,SwissLifeHldgN,2,40,40,0,9,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
163,SwissLifeHldgN,5,20,45,20,10,3,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
164,SwissLifeHldgN,6,70,50,60,10,1,1,3,1,1,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
166,SwissLifeHldgN,3,70,40,30,10,1,1,3,2,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
167,SwissLifeHldgN,5,35,25,23,13,2,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
168,SwissLifeHldgN,5,30,2,40,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,4
169,SwissLifeHldgN,1,50,60,70,10,1,1,1,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
170,SwissLifeHldgN,5,70,30,12,9,2,3,3,3,2,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
172,SwissLifeHldgN,4,60,10,50,9,4,1,4,2,15,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
173,SwissLifeHldgN,6,80,40,70,10,3,3,3,3,500,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
179,SwissLifeHldgN,5,30,30,12,8,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
181,SwissLifeHldgN,7,60,60,50,10,3,1,3,1,4,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
182,SwissLifeHldgN,2,80,50,100,10,1,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,6
183,SwissLifeHldgN,5,60,5,20,13,3,1,4,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
184,SwissLifeHldgN,4,75,35,35,11,3,2,4,2,5,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
185,SwissLifeHldgN,5,70,40,50,11,2,1,2,1,0,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,7
186,SwissLifeHldgN,2,90,40,50,11,3,2,4,2,10,0.143424920571429,0.274947683206946,0.4070530102,0.357142857142857,0.052041098,0.145376075071429,Variability,5
