"date";"start";"high";"low";"end";"onvista";"index"
1996-04-12;3174.85;3174.85;3174.85;3174.85;"8313319";"IPC"
1996-04-15;3204.69;3204.69;3204.69;3204.69;"8313319";"IPC"
1996-04-16;3200.93;3200.93;3200.93;3200.93;"8313319";"IPC"
1996-04-17;3234.62;3234.62;3234.62;3234.62;"8313319";"IPC"
1996-04-18;3273.52;3273.52;3273.52;3273.52;"8313319";"IPC"
1996-04-19;3284.48;3284.48;3284.48;3284.48;"8313319";"IPC"
1996-04-22;3251.23;3251.23;3251.23;3251.23;"8313319";"IPC"
1996-04-23;3217.86;3217.86;3217.86;3217.86;"8313319";"IPC"
1996-04-24;3252.87;3252.87;3252.87;3252.87;"8313319";"IPC"
1996-04-25;3239.01;3239.01;3239.01;3239.01;"8313319";"IPC"
1996-04-26;3216.96;3216.96;3216.96;3216.96;"8313319";"IPC"
1996-04-29;3200.09;3200.09;3200.09;3200.09;"8313319";"IPC"
1996-04-30;3187.19;3187.19;3187.19;3187.19;"8313319";"IPC"
1996-05-02;3162.51;3162.51;3162.51;3162.51;"8313319";"IPC"
1996-05-03;3146;3146;3146;3146;"8313319";"IPC"
1996-05-06;3152.68;3152.68;3152.68;3152.68;"8313319";"IPC"
1996-05-07;3168.16;3168.16;3168.16;3168.16;"8313319";"IPC"
1996-05-08;3194.42;3194.42;3194.42;3194.42;"8313319";"IPC"
1996-05-09;3181.97;3181.97;3181.97;3181.97;"8313319";"IPC"
1996-05-10;3216.14;3216.14;3216.14;3216.14;"8313319";"IPC"
1996-05-13;3250.78;3250.78;3250.78;3250.78;"8313319";"IPC"
1996-05-14;3250.33;3250.33;3250.33;3250.33;"8313319";"IPC"
1996-05-15;3232.14;3232.14;3232.14;3232.14;"8313319";"IPC"
1996-05-16;3226.21;3226.21;3226.21;3226.21;"8313319";"IPC"
1996-05-17;3259.37;3259.37;3259.37;3259.37;"8313319";"IPC"
1996-05-20;3316.21;3316.21;3316.21;3316.21;"8313319";"IPC"
1996-05-21;3342.71;3342.71;3342.71;3342.71;"8313319";"IPC"
1996-05-22;3352.88;3352.88;3352.88;3352.88;"8313319";"IPC"
1996-05-23;3316.04;3316.04;3316.04;3316.04;"8313319";"IPC"
1996-05-24;3313.19;3313.19;3313.19;3313.19;"8313319";"IPC"
1996-05-27;3327.24;3327.24;3327.24;3327.24;"8313319";"IPC"
1996-05-28;3315.35;3315.35;3315.35;3315.35;"8313319";"IPC"
1996-05-29;3279.48;3279.48;3279.48;3279.48;"8313319";"IPC"
1996-05-30;3260.86;3260.86;3260.86;3260.86;"8313319";"IPC"
1996-05-31;3205.51;3205.51;3205.51;3205.51;"8313319";"IPC"
1996-06-03;3191.78;3191.78;3191.78;3191.78;"8313319";"IPC"
1996-06-04;3228.34;3228.34;3228.34;3228.34;"8313319";"IPC"
1996-06-05;3257.24;3257.24;3257.24;3257.24;"8313319";"IPC"
1996-06-06;3271.94;3271.94;3271.94;3271.94;"8313319";"IPC"
1996-06-07;3262.03;3262.03;3262.03;3262.03;"8313319";"IPC"
1996-06-10;3242.33;3242.33;3242.33;3242.33;"8313319";"IPC"
1996-06-11;3227.32;3227.32;3227.32;3227.32;"8313319";"IPC"
1996-06-12;3216.3;3216.3;3216.3;3216.3;"8313319";"IPC"
1996-06-13;3183.75;3183.75;3183.75;3183.75;"8313319";"IPC"
1996-06-14;3174.88;3174.88;3174.88;3174.88;"8313319";"IPC"
1996-06-17;3190.66;3190.66;3190.66;3190.66;"8313319";"IPC"
1996-06-18;3201.66;3201.66;3201.66;3201.66;"8313319";"IPC"
1996-06-19;3210.83;3210.83;3210.83;3210.83;"8313319";"IPC"
1996-06-20;3180.99;3180.99;3180.99;3180.99;"8313319";"IPC"
1996-06-21;3136.05;3136.05;3136.05;3136.05;"8313319";"IPC"
1996-06-24;3132.22;3132.22;3132.22;3132.22;"8313319";"IPC"
1996-06-25;3159.98;3159.98;3159.98;3159.98;"8313319";"IPC"
1996-06-26;3177.91;3177.91;3177.91;3177.91;"8313319";"IPC"
1996-06-27;3183.59;3183.59;3183.59;3183.59;"8313319";"IPC"
1996-06-28;3210.83;3210.83;3210.83;3210.83;"8313319";"IPC"
1996-07-01;3177.65;3177.65;3177.65;3177.65;"8313319";"IPC"
1996-07-02;3198.91;3198.91;3198.91;3198.91;"8313319";"IPC"
1996-07-03;3181.8;3181.8;3181.8;3181.8;"8313319";"IPC"
1996-07-04;3174.88;3174.88;3174.88;3174.88;"8313319";"IPC"
1996-07-05;3105.92;3105.92;3105.92;3105.92;"8313319";"IPC"
1996-07-08;3034.85;3034.85;3034.85;3034.85;"8313319";"IPC"
1996-07-09;3085.68;3085.68;3085.68;3085.68;"8313319";"IPC"
1996-07-10;3087.48;3087.48;3087.48;3087.48;"8313319";"IPC"
1996-07-11;3056.29;3056.29;3056.29;3056.29;"8313319";"IPC"
1996-07-12;3009.98;3009.98;3009.98;3009.98;"8313319";"IPC"
1996-07-15;2916.55;2916.55;2916.55;2916.55;"8313319";"IPC"
1996-07-16;2944.39;2944.39;2944.39;2944.39;"8313319";"IPC"
1996-07-17;2990.27;2990.27;2990.27;2990.27;"8313319";"IPC"
1996-07-18;3064.19;3064.19;3064.19;3064.19;"8313319";"IPC"
1996-07-19;3060.08;3060.08;3060.08;3060.08;"8313319";"IPC"
1996-07-22;3014.89;3014.89;3014.89;3014.89;"8313319";"IPC"
1996-07-23;3003.09;3003.09;3003.09;3003.09;"8313319";"IPC"
1996-07-24;2943.03;2943.03;2943.03;2943.03;"8313319";"IPC"
1996-07-25;2937.98;2937.98;2937.98;2937.98;"8313319";"IPC"
1996-07-26;2990.93;2990.93;2990.93;2990.93;"8313319";"IPC"
1996-07-29;2969.91;2969.91;2969.91;2969.91;"8313319";"IPC"
1996-07-30;2986.89;2986.89;2986.89;2986.89;"8313319";"IPC"
1996-07-31;3007.24;3007.24;3007.24;3007.24;"8313319";"IPC"
1996-08-01;3118.35;3118.35;3118.35;3118.35;"8313319";"IPC"
1996-08-02;3188.23;3188.23;3188.23;3188.23;"8313319";"IPC"
1996-08-05;3177.88;3177.88;3177.88;3177.88;"8313319";"IPC"
1996-08-06;3206.78;3206.78;3206.78;3206.78;"8313319";"IPC"
1996-08-07;3189;3189;3189;3189;"8313319";"IPC"
1996-08-08;3185.4;3185.4;3185.4;3185.4;"8313319";"IPC"
1996-08-09;3219.02;3219.02;3219.02;3219.02;"8313319";"IPC"
1996-08-12;3255.99;3255.99;3255.99;3255.99;"8313319";"IPC"
1996-08-13;3235.68;3235.68;3235.68;3235.68;"8313319";"IPC"
1996-08-14;3265.21;3265.21;3265.21;3265.21;"8313319";"IPC"
1996-08-15;3311.72;3311.72;3311.72;3311.72;"8313319";"IPC"
1996-08-16;3361.39;3361.39;3361.39;3361.39;"8313319";"IPC"
1996-08-19;3324.67;3324.67;3324.67;3324.67;"8313319";"IPC"
1996-08-20;3401.79;3401.79;3401.79;3401.79;"8313319";"IPC"
1996-08-21;3412.37;3412.37;3412.37;3412.37;"8313319";"IPC"
1996-08-22;3389.33;3389.33;3389.33;3389.33;"8313319";"IPC"
1996-08-23;3364.37;3364.37;3364.37;3364.37;"8313319";"IPC"
1996-08-26;3357.17;3357.17;3357.17;3357.17;"8313319";"IPC"
1996-08-27;3433.75;3433.75;3433.75;3433.75;"8313319";"IPC"
1996-08-28;3410.84;3410.84;3410.84;3410.84;"8313319";"IPC"
1996-08-29;3334.9;3334.9;3334.9;3334.9;"8313319";"IPC"
1996-08-30;3305.47;3305.47;3305.47;3305.47;"8313319";"IPC"
1996-09-02;3309.58;3309.58;3309.58;3309.58;"8313319";"IPC"
1996-09-03;3266.99;3266.99;3266.99;3266.99;"8313319";"IPC"
1996-09-04;3329.99;3329.99;3329.99;3329.99;"8313319";"IPC"
1996-09-05;3306.72;3306.72;3306.72;3306.72;"8313319";"IPC"
1996-09-06;3340.93;3340.93;3340.93;3340.93;"8313319";"IPC"
1996-09-09;3341.19;3341.19;3341.19;3341.19;"8313319";"IPC"
1996-09-10;3309.27;3309.27;3309.27;3309.27;"8313319";"IPC"
1996-09-11;3302.98;3302.98;3302.98;3302.98;"8313319";"IPC"
1996-09-12;3318.95;3318.95;3318.95;3318.95;"8313319";"IPC"
1996-09-13;3311.61;3311.61;3311.61;3311.61;"8313319";"IPC"
1996-09-17;3353.79;3353.79;3353.79;3353.79;"8313319";"IPC"
1996-09-18;3369;3369;3369;3369;"8313319";"IPC"
1996-09-19;3348.36;3348.36;3348.36;3348.36;"8313319";"IPC"
1996-09-20;3318.23;3318.23;3318.23;3318.23;"8313319";"IPC"
1996-09-23;3300.44;3300.44;3300.44;3300.44;"8313319";"IPC"
1996-09-24;3293.59;3293.59;3293.59;3293.59;"8313319";"IPC"
1996-09-25;3274.5;3274.5;3274.5;3274.5;"8313319";"IPC"
1996-09-26;3239.53;3239.53;3239.53;3239.53;"8313319";"IPC"
1996-09-27;3236.79;3236.79;3236.79;3236.79;"8313319";"IPC"
1996-09-30;3236.32;3236.32;3236.32;3236.32;"8313319";"IPC"
1996-10-01;3286.48;3286.48;3286.48;3286.48;"8313319";"IPC"
1996-10-02;3358.32;3358.32;3358.32;3358.32;"8313319";"IPC"
1996-10-03;3373.35;3373.35;3373.35;3373.35;"8313319";"IPC"
1996-10-04;3376.05;3376.05;3376.05;3376.05;"8313319";"IPC"
1996-10-07;3345.45;3345.45;3345.45;3345.45;"8313319";"IPC"
1996-10-08;3340.11;3340.11;3340.11;3340.11;"8313319";"IPC"
1996-10-09;3372.8;3372.8;3372.8;3372.8;"8313319";"IPC"
1996-10-10;3365.35;3365.35;3365.35;3365.35;"8313319";"IPC"
1996-10-11;3335.15;3335.15;3335.15;3335.15;"8313319";"IPC"
1996-10-14;3287.38;3287.38;3287.38;3287.38;"8313319";"IPC"
1996-10-15;3251.17;3251.17;3251.17;3251.17;"8313319";"IPC"
1996-10-16;3263.01;3263.01;3263.01;3263.01;"8313319";"IPC"
1996-10-17;3288.47;3288.47;3288.47;3288.47;"8313319";"IPC"
1996-10-18;3319.64;3319.64;3319.64;3319.64;"8313319";"IPC"
1996-10-21;3286.04;3286.04;3286.04;3286.04;"8313319";"IPC"
1996-10-22;3261.56;3261.56;3261.56;3261.56;"8313319";"IPC"
1996-10-23;3264.54;3264.54;3264.54;3264.54;"8313319";"IPC"
1996-10-24;3279.21;3279.21;3279.21;3279.21;"8313319";"IPC"
1996-10-25;3233.28;3233.28;3233.28;3233.28;"8313319";"IPC"
1996-10-28;3216.47;3216.47;3216.47;3216.47;"8313319";"IPC"
1996-10-29;3199.08;3199.08;3199.08;3199.08;"8313319";"IPC"
1996-10-30;3162.49;3162.49;3162.49;3162.49;"8313319";"IPC"
1996-10-31;3213.33;3213.33;3213.33;3213.33;"8313319";"IPC"
1996-11-01;3255.82;3255.82;3255.82;3255.82;"8313319";"IPC"
1996-11-04;3247.71;3247.71;3247.71;3247.71;"8313319";"IPC"
1996-11-05;3285.95;3285.95;3285.95;3285.95;"8313319";"IPC"
1996-11-06;3290.38;3290.38;3290.38;3290.38;"8313319";"IPC"
1996-11-07;3293.23;3293.23;3293.23;3293.23;"8313319";"IPC"
1996-11-08;3347.66;3347.66;3347.66;3347.66;"8313319";"IPC"
1996-11-11;3369.72;3369.72;3369.72;3369.72;"8313319";"IPC"
1996-11-12;3374.42;3374.42;3374.42;3374.42;"8313319";"IPC"
1996-11-13;3400.96;3400.96;3400.96;3400.96;"8313319";"IPC"
1996-11-14;3392.22;3392.22;3392.22;3392.22;"8313319";"IPC"
1996-11-15;3385.13;3385.13;3385.13;3385.13;"8313319";"IPC"
1996-11-18;3366.22;3366.22;3366.22;3366.22;"8313319";"IPC"
1996-11-19;3358.16;3358.16;3358.16;3358.16;"8313319";"IPC"
1996-11-21;3320.04;3320.04;3320.04;3320.04;"8313319";"IPC"
1996-11-22;3288.29;3288.29;3288.29;3288.29;"8313319";"IPC"
1996-11-25;3246.65;3246.65;3246.65;3246.65;"8313319";"IPC"
1996-11-26;3271.45;3271.45;3271.45;3271.45;"8313319";"IPC"
1996-11-27;3268.84;3268.84;3268.84;3268.84;"8313319";"IPC"
1996-11-28;3273.09;3273.09;3273.09;3273.09;"8313319";"IPC"
1996-11-29;3291.69;3291.69;3291.69;3291.69;"8313319";"IPC"
1996-12-02;3311.07;3311.07;3311.07;3311.07;"8313319";"IPC"
1996-12-03;3396.44;3396.44;3396.44;3396.44;"8313319";"IPC"
1996-12-04;3390.48;3390.48;3390.48;3390.48;"8313319";"IPC"
1996-12-05;3376.61;3376.61;3376.61;3376.61;"8313319";"IPC"
1996-12-06;3332.89;3332.89;3332.89;3332.89;"8313319";"IPC"
1996-12-09;3335.12;3335.12;3335.12;3335.12;"8313319";"IPC"
1996-12-10;3307.06;3307.06;3307.06;3307.06;"8313319";"IPC"
1996-12-11;3241.75;3241.75;3241.75;3241.75;"8313319";"IPC"
1996-12-13;3205.21;3205.21;3205.21;3205.21;"8313319";"IPC"
1996-12-16;3175.09;3175.09;3175.09;3175.09;"8313319";"IPC"
1996-12-17;3253.97;3253.97;3253.97;3253.97;"8313319";"IPC"
1996-12-18;3273.16;3273.16;3273.16;3273.16;"8313319";"IPC"
1996-12-19;3330.14;3330.14;3330.14;3330.14;"8313319";"IPC"
1996-12-20;3311.36;3311.36;3311.36;3311.36;"8313319";"IPC"
1996-12-23;3299.17;3299.17;3299.17;3299.17;"8313319";"IPC"
1996-12-24;3298.47;3298.47;3298.47;3298.47;"8313319";"IPC"
1996-12-26;3310.89;3310.89;3310.89;3310.89;"8313319";"IPC"
1996-12-27;3327.2;3327.2;3327.2;3327.2;"8313319";"IPC"
1996-12-30;3346.95;3346.95;3346.95;3346.95;"8313319";"IPC"
1996-12-31;3361.03;3361.03;3361.03;3361.03;"8313319";"IPC"
1997-01-02;3359.46;3359.46;3359.46;3359.46;"8313319";"IPC"
1997-01-03;3396.95;3396.95;3396.95;3396.95;"8313319";"IPC"
1997-01-06;3492.17;3492.17;3492.17;3492.17;"8313319";"IPC"
1997-01-07;3516.13;3516.13;3516.13;3516.13;"8313319";"IPC"
1997-01-08;3557.97;3557.97;3557.97;3557.97;"8313319";"IPC"
1997-01-09;3578.34;3578.34;3578.34;3578.34;"8313319";"IPC"
1997-01-10;3596.09;3596.09;3596.09;3596.09;"8313319";"IPC"
1997-01-13;3561.55;3561.55;3561.55;3561.55;"8313319";"IPC"
1997-01-14;3631.36;3631.36;3631.36;3631.36;"8313319";"IPC"
1997-01-15;3728.02;3728.02;3728.02;3728.02;"8313319";"IPC"
1997-01-16;3701.83;3701.83;3701.83;3701.83;"8313319";"IPC"
1997-01-17;3733.16;3733.16;3733.16;3733.16;"8313319";"IPC"
1997-01-20;3739.59;3739.59;3739.59;3739.59;"8313319";"IPC"
1997-01-21;3717.34;3717.34;3717.34;3717.34;"8313319";"IPC"
1997-01-22;3707.98;3707.98;3707.98;3707.98;"8313319";"IPC"
1997-01-23;3695.18;3695.18;3695.18;3695.18;"8313319";"IPC"
1997-01-24;3680.56;3680.56;3680.56;3680.56;"8313319";"IPC"
1997-01-27;3685.17;3685.17;3685.17;3685.17;"8313319";"IPC"
1997-01-28;3676.76;3676.76;3676.76;3676.76;"8313319";"IPC"
1997-01-29;3631.62;3631.62;3631.62;3631.62;"8313319";"IPC"
1997-01-30;3672.92;3672.92;3672.92;3672.92;"8313319";"IPC"
1997-01-31;3647.17;3647.17;3647.17;3647.17;"8313319";"IPC"
1997-02-03;3636.5;3636.5;3636.5;3636.5;"8313319";"IPC"
1997-02-04;3652.99;3652.99;3652.99;3652.99;"8313319";"IPC"
1997-02-06;3654.66;3654.66;3654.66;3654.66;"8313319";"IPC"
1997-02-07;3654.34;3654.34;3654.34;3654.34;"8313319";"IPC"
1997-02-10;3679.13;3679.13;3679.13;3679.13;"8313319";"IPC"
1997-02-11;3750.03;3750.03;3750.03;3750.03;"8313319";"IPC"
1997-02-12;3802.63;3802.63;3802.63;3802.63;"8313319";"IPC"
1997-02-13;3778.46;3778.46;3778.46;3778.46;"8313319";"IPC"
1997-02-14;3826.77;3826.77;3826.77;3826.77;"8313319";"IPC"
1997-02-17;3850.44;3850.44;3850.44;3850.44;"8313319";"IPC"
1997-02-18;3842.7;3842.7;3842.7;3842.7;"8313319";"IPC"
1997-02-19;3875.04;3875.04;3875.04;3875.04;"8313319";"IPC"
1997-02-20;3839.73;3839.73;3839.73;3839.73;"8313319";"IPC"
1997-02-21;3880.04;3880.04;3880.04;3880.04;"8313319";"IPC"
1997-02-24;3889.77;3889.77;3889.77;3889.77;"8313319";"IPC"
1997-02-25;3938.69;3938.69;3938.69;3938.69;"8313319";"IPC"
1997-02-26;3890.15;3890.15;3890.15;3890.15;"8313319";"IPC"
1997-02-27;3851.92;3851.92;3851.92;3851.92;"8313319";"IPC"
1997-02-28;3840.98;3840.98;3840.98;3840.98;"8313319";"IPC"
1997-03-03;3795.92;3795.92;3795.92;3795.92;"8313319";"IPC"
1997-03-04;3755.69;3755.69;3755.69;3755.69;"8313319";"IPC"
1997-03-05;3762.49;3762.49;3762.49;3762.49;"8313319";"IPC"
1997-03-06;3806.96;3806.96;3806.96;3806.96;"8313319";"IPC"
1997-03-07;3809.75;3809.75;3809.75;3809.75;"8313319";"IPC"
1997-03-10;3844.8;3844.8;3844.8;3844.8;"8313319";"IPC"
1997-03-11;3804.12;3804.12;3804.12;3804.12;"8313319";"IPC"
1997-03-12;3758.09;3758.09;3758.09;3758.09;"8313319";"IPC"
1997-03-13;3745.39;3745.39;3745.39;3745.39;"8313319";"IPC"
1997-03-14;3775.71;3775.71;3775.71;3775.71;"8313319";"IPC"
1997-03-17;3760.55;3760.55;3760.55;3760.55;"8313319";"IPC"
1997-03-18;3797.05;3797.05;3797.05;3797.05;"8313319";"IPC"
1997-03-19;3867.2;3867.2;3867.2;3867.2;"8313319";"IPC"
1997-03-20;3809.9;3809.9;3809.9;3809.9;"8313319";"IPC"
1997-03-24;3827.99;3827.99;3827.99;3827.99;"8313319";"IPC"
1997-03-25;3837.46;3837.46;3837.46;3837.46;"8313319";"IPC"
1997-03-26;3842.94;3842.94;3842.94;3842.94;"8313319";"IPC"
1997-03-31;3747.98;3747.98;3747.98;3747.98;"8313319";"IPC"
1997-04-01;3714.26;3714.26;3714.26;3714.26;"8313319";"IPC"
1997-04-02;3716.18;3716.18;3716.18;3716.18;"8313319";"IPC"
1997-04-03;3741.3;3741.3;3741.3;3741.3;"8313319";"IPC"
1997-04-04;3753.03;3753.03;3753.03;3753.03;"8313319";"IPC"
1997-04-07;3792.83;3792.83;3792.83;3792.83;"8313319";"IPC"
1997-04-08;3784.31;3784.31;3784.31;3784.31;"8313319";"IPC"
1997-04-09;3797.3;3797.3;3797.3;3797.3;"8313319";"IPC"
1997-04-10;3821.75;3821.75;3821.75;3821.75;"8313319";"IPC"
1997-04-11;3764.46;3764.46;3764.46;3764.46;"8313319";"IPC"
1997-04-14;3798.65;3798.65;3798.65;3798.65;"8313319";"IPC"
1997-04-15;3805.1;3805.1;3805.1;3805.1;"8313319";"IPC"
1997-04-16;3834.58;3834.58;3834.58;3834.58;"8313319";"IPC"
1997-04-17;3798.37;3798.37;3798.37;3798.37;"8313319";"IPC"
1997-04-18;3788.43;3788.43;3788.43;3788.43;"8313319";"IPC"
1997-04-21;3758.54;3758.54;3758.54;3758.54;"8313319";"IPC"
1997-04-22;3815.53;3815.53;3815.53;3815.53;"8313319";"IPC"
1997-04-23;3827.01;3827.01;3827.01;3827.01;"8313319";"IPC"
1997-04-24;3773.71;3773.71;3773.71;3773.71;"8313319";"IPC"
1997-04-25;3782.62;3782.62;3782.62;3782.62;"8313319";"IPC"
1997-04-28;3756.19;3756.19;3756.19;3756.19;"8313319";"IPC"
1997-04-29;3757.26;3757.26;3757.26;3757.26;"8313319";"IPC"
1997-04-30;3756.61;3756.61;3756.61;3756.61;"8313319";"IPC"
1997-05-02;3764.88;3764.88;3764.88;3764.88;"8313319";"IPC"
1997-05-06;3798.23;3798.23;3798.23;3798.23;"8313319";"IPC"
1997-05-07;3774.02;3774.02;3774.02;3774.02;"8313319";"IPC"
1997-05-08;3821.92;3821.92;3821.92;3821.92;"8313319";"IPC"
1997-05-09;3873.38;3873.38;3873.38;3873.38;"8313319";"IPC"
1997-05-12;3930.09;3930.09;3930.09;3930.09;"8313319";"IPC"
1997-05-13;3930.74;3930.74;3930.74;3930.74;"8313319";"IPC"
1997-05-14;3894.2;3894.2;3894.2;3894.2;"8313319";"IPC"
1997-05-15;3887.2;3887.2;3887.2;3887.2;"8313319";"IPC"
1997-05-16;3890.36;3890.36;3890.36;3890.36;"8313319";"IPC"
1997-05-19;3921.38;3921.38;3921.38;3921.38;"8313319";"IPC"
1997-05-20;3952.62;3952.62;3952.62;3952.62;"8313319";"IPC"
1997-05-21;3974.42;3974.42;3974.42;3974.42;"8313319";"IPC"
1997-05-22;3999.52;3999.52;3999.52;3999.52;"8313319";"IPC"
1997-05-23;3988.29;3988.29;3988.29;3988.29;"8313319";"IPC"
1997-05-26;3985.02;3985.02;3985.02;3985.02;"8313319";"IPC"
1997-05-27;3960.86;3960.86;3960.86;3960.86;"8313319";"IPC"
1997-05-28;3906.25;3906.25;3906.25;3906.25;"8313319";"IPC"
1997-05-29;3936.11;3936.11;3936.11;3936.11;"8313319";"IPC"
1997-05-30;3968.81;3968.81;3968.81;3968.81;"8313319";"IPC"
1997-06-02;4002.82;4002.82;4002.82;4002.82;"8313319";"IPC"
1997-06-03;4060.06;4060.06;4060.06;4060.06;"8313319";"IPC"
1997-06-04;4121.56;4121.56;4121.56;4121.56;"8313319";"IPC"
1997-06-05;4119.53;4119.53;4119.53;4119.53;"8313319";"IPC"
1997-06-06;4160.85;4160.85;4160.85;4160.85;"8313319";"IPC"
1997-06-09;4126.3;4126.3;4126.3;4126.3;"8313319";"IPC"
1997-06-10;4142.92;4142.92;4142.92;4142.92;"8313319";"IPC"
1997-06-11;4194.44;4194.44;4194.44;4194.44;"8313319";"IPC"
1997-06-12;4240.02;4240.02;4240.02;4240.02;"8313319";"IPC"
1997-06-13;4244.63;4244.63;4244.63;4244.63;"8313319";"IPC"
1997-06-16;4259.84;4259.84;4259.84;4259.84;"8313319";"IPC"
1997-06-17;4276.83;4276.83;4276.83;4276.83;"8313319";"IPC"
1997-06-18;4281.52;4281.52;4281.52;4281.52;"8313319";"IPC"
1997-06-19;4353.67;4353.67;4353.67;4353.67;"8313319";"IPC"
1997-06-20;4439.14;4439.14;4439.14;4439.14;"8313319";"IPC"
1997-06-23;4436.75;4436.75;4436.75;4436.75;"8313319";"IPC"
1997-06-24;4403.45;4403.45;4403.45;4403.45;"8313319";"IPC"
1997-06-25;4397.82;4397.82;4397.82;4397.82;"8313319";"IPC"
1997-06-26;4464.98;4464.98;4464.98;4464.98;"8313319";"IPC"
1997-06-27;4481.11;4481.11;4481.11;4481.11;"8313319";"IPC"
1997-06-30;4457.97;4457.97;4457.97;4457.97;"8313319";"IPC"
1997-07-01;4508.79;4508.79;4508.79;4508.79;"8313319";"IPC"
1997-07-02;4559.23;4559.23;4559.23;4559.23;"8313319";"IPC"
1997-07-03;4591.62;4591.62;4591.62;4591.62;"8313319";"IPC"
1997-07-04;4644.6;4644.6;4644.6;4644.6;"8313319";"IPC"
1997-07-07;4741.24;4741.24;4741.24;4741.24;"8313319";"IPC"
1997-07-08;4821.14;4821.14;4821.14;4821.14;"8313319";"IPC"
1997-07-09;4836.49;4836.49;4836.49;4836.49;"8313319";"IPC"
1997-07-10;4862.39;4862.39;4862.39;4862.39;"8313319";"IPC"
1997-07-11;4821.62;4821.62;4821.62;4821.62;"8313319";"IPC"
1997-07-14;4777.07;4777.07;4777.07;4777.07;"8313319";"IPC"
1997-07-15;4694.35;4694.35;4694.35;4694.35;"8313319";"IPC"
1997-07-16;4787.43;4787.43;4787.43;4787.43;"8313319";"IPC"
1997-07-17;4816.37;4816.37;4816.37;4816.37;"8313319";"IPC"
1997-07-18;4720.56;4720.56;4720.56;4720.56;"8313319";"IPC"
1997-07-21;4590.22;4590.22;4590.22;4590.22;"8313319";"IPC"
1997-07-22;4652.19;4652.19;4652.19;4652.19;"8313319";"IPC"
1997-07-23;4742.12;4742.12;4742.12;4742.12;"8313319";"IPC"
1997-07-24;4762.65;4762.65;4762.65;4762.65;"8313319";"IPC"
1997-07-25;4722.42;4722.42;4722.42;4722.42;"8313319";"IPC"
1997-07-28;4712.18;4712.18;4712.18;4712.18;"8313319";"IPC"
1997-07-29;4797.49;4797.49;4797.49;4797.49;"8313319";"IPC"
1997-07-30;4974.23;4974.23;4974.23;4974.23;"8313319";"IPC"
1997-07-31;5067.83;5067.83;5067.83;5067.83;"8313319";"IPC"
1997-08-01;5067.03;5067.03;5067.03;5067.03;"8313319";"IPC"
1997-08-04;5135.24;5135.24;5135.24;5135.24;"8313319";"IPC"
1997-08-05;5183.02;5183.02;5183.02;5183.02;"8313319";"IPC"
1997-08-06;5212.89;5212.89;5212.89;5212.89;"8313319";"IPC"
1997-08-07;5195.29;5195.29;5195.29;5195.29;"8313319";"IPC"
1997-08-08;5075.05;5075.05;5075.05;5075.05;"8313319";"IPC"
1997-08-11;5043.65;5043.65;5043.65;5043.65;"8313319";"IPC"
1997-08-12;5002.88;5002.88;5002.88;5002.88;"8313319";"IPC"
1997-08-13;5016.63;5016.63;5016.63;5016.63;"8313319";"IPC"
1997-08-14;5014.61;5014.61;5014.61;5014.61;"8313319";"IPC"
1997-08-15;4956.61;4956.61;4956.61;4956.61;"8313319";"IPC"
1997-08-18;4952.88;4952.88;4952.88;4952.88;"8313319";"IPC"
1997-08-19;5041.48;5041.48;5041.48;5041.48;"8313319";"IPC"
1997-08-20;5124.16;5124.16;5124.16;5124.16;"8313319";"IPC"
1997-08-21;5070.47;5070.47;5070.47;5070.47;"8313319";"IPC"
1997-08-22;5023.48;5023.48;5023.48;5023.48;"8313319";"IPC"
1997-08-25;4996.18;4996.18;4996.18;4996.18;"8313319";"IPC"
1997-08-26;4916.51;4916.51;4916.51;4916.51;"8313319";"IPC"
1997-08-27;4912.88;4912.88;4912.88;4912.88;"8313319";"IPC"
1997-08-28;4789.38;4789.38;4789.38;4789.38;"8313319";"IPC"
1997-08-29;4648.41;4648.41;4648.41;4648.41;"8313319";"IPC"
1997-09-02;4780.21;4780.21;4780.21;4780.21;"8313319";"IPC"
1997-09-03;4888.81;4888.81;4888.81;4888.81;"8313319";"IPC"
1997-09-04;4891.46;4891.46;4891.46;4891.46;"8313319";"IPC"
1997-09-05;4927.43;4927.43;4927.43;4927.43;"8313319";"IPC"
1997-09-08;4933.41;4933.41;4933.41;4933.41;"8313319";"IPC"
1997-09-09;4937.96;4937.96;4937.96;4937.96;"8313319";"IPC"
1997-09-10;4822.11;4822.11;4822.11;4822.11;"8313319";"IPC"
1997-09-11;4720.6;4720.6;4720.6;4720.6;"8313319";"IPC"
1997-09-12;4848.49;4848.49;4848.49;4848.49;"8313319";"IPC"
1997-09-15;4833.12;4833.12;4833.12;4833.12;"8313319";"IPC"
1997-09-17;5009.61;5009.61;5009.61;5009.61;"8313319";"IPC"
1997-09-18;5074.88;5074.88;5074.88;5074.88;"8313319";"IPC"
1997-09-19;5118.13;5118.13;5118.13;5118.13;"8313319";"IPC"
1997-09-22;5278.73;5278.73;5278.73;5278.73;"8313319";"IPC"
1997-09-23;5258.52;5258.52;5258.52;5258.52;"8313319";"IPC"
1997-09-24;5210.62;5210.62;5210.62;5210.62;"8313319";"IPC"
1997-09-25;5228.73;5228.73;5228.73;5228.73;"8313319";"IPC"
1997-09-26;5249.95;5249.95;5249.95;5249.95;"8313319";"IPC"
